app_id,user_name,content,label_b,label_f
io.metamask,Thomas Nottingham,"Complete and utter embarrassment of an app, transaction popup occasionally gets stuck on the browser which stops me from switching networks , and the only workaround is th reinstall the app each time it happens. Have some respect for you customers you greedy lazy bastards.",1,0
io.metamask,Omar Reyes,"Thr app is ok, but my favorite list in the web browser have all the logos of the saved websites broken, looks like the app is in beta version rather than mature.. I have uninstalled and reinstalled, updated, forced shutdown and reopen and nothing works, and their support team have absolutley no idea how to solve this.",1,0
io.metamask,Marvelous Ukoidip,Having difficulty in conecting my wallet address with Aurora..please whats the issue?,1,0
io.metamask,ElChawa,"Biggest mistake ive ever done, what a garbagw wallet.",0,0
io.metamask,Kfiend 22,"Good thing the only thing I kept in this wallet was a small amount of BS tokens, because thag wallet just disappeared for no reason and now the recovery phrase for that wallet is not even working. Never use this, I don\'t care how ""good"" anyone says that it is.",1,0
io.metamask,Joseph Hansen,"Unbelievably slow, to the point that I can't even troubleshoot the issue.",1,0
io.metamask,A Google user,Stay away from this app and don't put any funds here. No security.,0,0
io.metamask,Anamul Haque,Why can't it automatically import my NFTs? And add an option to view other NFTs that I don't own. Currently we can't view NFTs that we don't own.,0,1
org.mozilla.focus,A Google user,The only thing I don't like is the tabs,0,0
org.mozilla.focus,A Google user,great lightweight browser. no extra frills. does exactly what i want.,0,0
org.mozilla.focus,VIPUL,plz add extension support for this browser also,0,1
org.mozilla.focus,A Google user,"It's great, but I want the request desktop site option added. Some sites look weird with mobile.",0,1
org.mozilla.focus,jay,Mozilla going for worst browser ever made. There's no reason to use Firefox in 2020 except if you love spying and telemetry,0,0
org.mozilla.focus,A Google user,"This is a packaged solution which is exactly I need on my android phone for so long. Its same old firefox browser that is primed to be both Faster and Safer.  I uninstalled both Chrome and 'normal' Firefox since I started using this.  Really happy with what is being offerred under the hood.  Great job, Mozilla \xf0\x9f\x91\x8d",0,0
org.mozilla.focus,A Google user,"Really like the app. Very beautiful, clean, and fast. But I can't live without tabs - I tried to in order to use this browser, but I can't handle it.",0,0
org.mozilla.focus,A Google user,"Great app, really perfect for adult privacy",0,0
org.mozilla.focus,T Vecchiarino,"This used to be my go to browser but lately after the last few updates pop ups have been getting through, pages don't load properly, some pages even freeze or stop responding. I don't know what has been going on but whatever you guys are changing in the app it isn't for the better and that's a real shame...",1,0
org.mozilla.focus,A Google user,It's good with masking but when scrolling sites like Twitter it's resets you to the top of the screen if you scroll to fast making for a horrible UX .. sadly your PMs need to step up!,1,0
org.mozilla.focus,A Google user,"giving up on this app after using it for a long time. too often a page will not load entirely, and/or any attempt to load a page just yields an about:blank page with no content and an error message complaining about an insecure connection, even for a simple Google search over https. force stopping the app resolves the problem temporarily, but this is a lame workaround.",1,0
org.mozilla.focus,A Google user,"Absolutely amazing. Fast, simple, private. At last. Please don't change it in the future. Don't cave into the pressure of people who want more features - they are not your target audience for this app!!",0,0
org.mozilla.focus,A Google user,Great browser peace of mind,0,0
org.mozilla.focus,A Google user,"Simple, fast, goodbye browsing history.",0,0
org.mozilla.focus,A Google user,Good one but while navigate it stops loading. When u switch again it reloads as fresh.,1,0
org.mozilla.focus,A Google user,One of the best piece of software I've ever installed thanks,0,0
org.mozilla.focus,\xd0\x9b\xd0\xb5\xd0\xb3\xd0\xb5\xd0\xbd\xd0\xb4\xd0\xb0\xd1\x80\xd0\xbd\xd1\x8b\xd0\xb9 \xd0\x9a\xd0\xb0\xd1\x81\xd0\xb0\xd0\xb4\xd0\xbe\xd1\x80 - Customs,"It's pretty soft and easy, opens webpages fastly, clears tabs after exit. The one thing I miss - up-or-downed search field alignment",0,1
org.mozilla.focus,A Google user,Mozilla comes thru everytime..,0,0
org.mozilla.focus,A Google user,"I use for ""stuff"" and it works great no lag at all great browser",0,0
org.mozilla.focus,A Google user,Very promising. Much faster than the regular version. Looking forward to future updates. Made it my default browser.,0,0
org.mozilla.focus,\xd8\xa8\xd9\x86\xd8\xaa \xd8\xa7\xd9\x84\xd8\xb7\xd9\x8a\xd8\xa7\xd8\xb1\xd8\xa9,"cool features, don't have to wait even a second to see the results or search , great job but we need something that can block certain webs or sites from popping up (custom) so that we can skip ging in and out of some sites or even force-launching youtube.",0,1
org.mozilla.focus,A Google user,"Despite the awful colour scheme it's brilliant for stopping countless cookies tracking you. If privacy is a concern for you, set this as your default browser. Only missing a fifth star because of the colour scheme.",0,1
org.mozilla.focus,A Google user,"Sleek and slim, fast and reliable.",0,0
org.mozilla.focus,A Google user,far from options of history .windows.open all-- very uncomfortable for dayly use,0,1
org.mozilla.focus,A Google user,just because I didn't care for it doesnt mean.you could like. It hard to say try it..It learning Experience.,0,0
org.mozilla.focus,A Google user,"I fricken love it; thank you very much, Mozilla Team! That's all I have to say.",0,0
org.mozilla.focus,A Google user,Good till now.. But might have a bookmark saving option and maybe a better html5 Support..,0,1
org.mozilla.focus,A Google user,Huge step in the right direction. Please add multi tabs and find a way to change the background color of google search results.,0,1
org.mozilla.focus,A Google user,"Has a few quirks here and there, but as far as the ""disposable browsing"" model, it works decently well. Stealth mode anti-screenshot can be bypassed with a DSLR, so be careful with that.",0,0
org.mozilla.focus,A Google user,Not as user-friendly as you think and you can't add Firefox Extensions to it... Kind of defeats the purpose of using this over regular Firefox... \xf0\x9f\x98\x92,0,1
org.mozilla.focus,A Google user,It works really well out of all the browsers I tried this one is the best \nit's simple and very easy to use.,0,0
org.mozilla.focus,A Google user,"Very functional, fast and better than most browsers",0,0
org.mozilla.focus,A Google user,Super fast and smooth. If only the normal Firefox was any near this. I \ndon't really need that all the privacy settings it gives,0,0
org.mozilla.focus,A Google user,"Very promising, hope it doesn't fall short.  A few things:  No bookmarks. No tabs. And I can't seem to be able to search for specific words within a page.  p.s. the old icon was nicer. (Before September 1st.)",0,1
org.mozilla.focus,A Google user,"It is fast, light and secure app.",0,0
org.mozilla.focus,A Google user,"simple, fast, easy to use",0,0
org.mozilla.focus,A Google user,I think is the best privacy browser.,0,0
org.mozilla.focus,A Google user,Never could get search to work.,1,0
org.mozilla.focus,A Google user,"Does not hide ads! There's no way to submit a screenshot, but this bad app make a lot of promises and doesn't fulfill any of them. Ads are NOT blocked. Your info is shared with Mozilla, by default. This is another fake, shity product from Mozilla. And that is the reason Mozilla has failed.",0,1
org.mozilla.focus,Sean Kilbride,Literally the worst tab management I've ever come across.,0,0
org.mozilla.focus,FrostBug,"It's pretty good so far, I like it!",0,0
org.mozilla.focus,A Google user,"OK. This is flatly one of the best browsers I've ever used. The ease at which you can close the tabs and the blocking of trackers is the real deal. The only downside is that there is no new tab option or a selective tab closing option. If it had those, I'm pretty sure that this will even beat the main browser.",0,1
org.mozilla.focus,A Google user,"I never get popups anymore and see little to no advertisements. However, this browser stops loading webpages and will refuse to load new webpages after extended use, even if you exit the app, even if you close the app, and no matter how strong your internet or data connection is.",1,0
org.mozilla.focus,A Google user,"Wonderful, simply wonderful. I never ever thought there is a browser like this. Any harmful site I wrongly visited would tell me to live Firefox. Thanks Firefox, you're the best. Keep the good work.",0,0
org.mozilla.focus,Harriet McCamman,too difficult to figure out for an older person.,0,0
org.mozilla.focus,Mr. Cranberry,it seems good so far but i would like bookmarks. even if it kind of takes away from the point of the browser,0,1
org.mozilla.focus,A Google user,"It's ok, super private. It's just not a good everyday web browser however. No tabs, no bookmarks, doesn't remember login info or passwords and no web page reload after closing. If they added the option the turn these on or off it would be the perfect 5 out 5 browser with its adblocking and privacy.",0,1
org.mozilla.focus,A Google user,Please keep it simple and neat. Don't need to add so many new features.,0,0
org.mozilla.focus,A Google user,Best application for secure browsing,0,0
org.mozilla.focus,A Google user,Very small footprint. Fast. Love it.,0,0
org.mozilla.focus,A Google user,"Very good, light and fast browser",0,0
org.mozilla.focus,A Google user,"Lack of bookmark. I used this browser, only for Chromium engine.",0,1
org.mozilla.focus,HungryRobotics,The lack of ability to close individual tabs it was uninstall point for me,0,1
org.mozilla.focus,A Google user,"If  this can use pop-up blocking feature, that would be awesome",0,1
org.mozilla.focus,A Google user,"Simple, clean and fast. Please add tab browsing and improve ad tracker blocking.",0,1
org.mozilla.focus,Gowtham Thangamani,Best privacy browser ever,0,0
org.mozilla.focus,G P,"The latest update is a freaking mess. Crashes constantly. Trying to open the browser from the FF icon results in crashing at least twenty times first. Have to try and open the browser from a saved link multiple times. Then, opens the link twice every time. Also, crashes for no reason when opened. Copying a link from the address bar causes an immediate crash. Typing text freezes. Logs me out of email and other sites constantly, w/no provocation on my part. Back arrow won't close links. Horrid.",1,0
org.mozilla.focus,A Google user,"I give it 4 stars just because one cannot open a new tab or close a single tab, otherwise the app is perfect",0,1
org.mozilla.focus,A Google user,Focus is an awesome browser. More features like proxies and stuff would be helpful.,0,1
org.mozilla.focus,venkatesh S,superb app for private browsing,0,0
org.mozilla.focus,Movie Maker,Haven't used it yet. Haven't used it yet not sure,0,0
org.mozilla.focus,A Google user,It's been good to see the 4mb firefox but there needs some work and some bugs but it's pretty handy and good,0,0
org.mozilla.focus,A Google user,browser shuts down on hitting a search result or clicking on a link.,1,0
org.mozilla.focus,A Google user,"You have heard of ""The dogs B******s""?? Welcome to the FOX\'s TAIL! The best thing for browsers from Mozilla! You liked?? Firefox??!! Then you are going to flip out over this!!",0,0
org.mozilla.focus,A Google user,"Fast, simple, easy to use.",0,0
org.mozilla.focus,A Google user,"I really like some of the features, however, it's frustrating to use. Every time I try to type something using this browser, I get two letters in and my keyboard closes, and I inevitably click on something I didn't intend to. I'm using an Android.",1,0
org.mozilla.focus,Ksnsn Nddjdj,Not private. Windows stay loaded in background after closing. Usability is garbage. All around worthless app.,1,0
org.mozilla.focus,A Google user,"Facebook stops refreshing most of the time. Whenever is use Firefox focus \nto login to Facebook, I get an email notification from Facebook that I have \na login from Google chrome. Why is that?",0,0
org.mozilla.focus,A Google user,it needs tabs!!! It's very hard to browse without tabs.,0,1
org.mozilla.focus,Nicholas FNaF-Maker,I tried signing in to youtube and everytime I entered my password it didn't work!\xf0\x9f\x98\xa1\xf0\x9f\xa4\xac\xf0\x9f\x98\xa1\xf0\x9f\xa4\xac\xf0\x9f\x98\xa1\xf0\x9f\xa4\xac\xf0\x9f\x98\xa1\xf0\x9f\xa4\xac\xf0\x9f\x98\xa1\xf0\x9f\xa4\xac\xf0\x9f\x98\xa1\xf0\x9f\x98\xa0\xf0\x9f\xa4\xac\xf0\x9f\x98\xa1\xf0\x9f\x98\xa0\xf0\x9f\xa4\xac\xf0\x9f\x98\xa1\xf0\x9f\x98\xa0\xf0\x9f\xa4\xac\xf0\x9f\x91\xbf\xf0\x9f\x91\xbf\xf0\x9f\x98\xbe\xf0\x9f\x98\xbe\xf0\x9f\x92\x94\xf0\x9f\x96\x95,1,0
org.mozilla.focus,A Google user,"Although I have found this application quite interesting, there is a bug, I \nguess - after clicking on websites' connection details, application \ncompletely freezes. Android 5",1,0
org.mozilla.focus,A Google user,Normal Firefox app with ublock origin add-on blocks more advt. than this app,0,0
org.mozilla.focus,A Google user,I personally love the ui design and the only real problem is the exclusion of a more tabs feature  But the tracker blocker makes up for that,0,1
org.mozilla.focus,A Google user,"It would be cool to be able to open multiple tabs, otherwise works just fine.",0,1
org.mozilla.focus,Big Daddy,It has the potential to be great but just like others complained after the recent update using this app as a main browser is not convenient in any stretch of the word. As soon as you switch between tabs the tabs just wo t load anymore. Hopefully they fix these issues.,1,0
org.mozilla.focus,A Google user,"Easily 20 times as fast on my phone as chrome. No ads, great privacy. I'm never using mobile Chrome again. It even makes me want to check out what Mozilla's doing with FireFox on other hardware.",0,0
org.mozilla.focus,Frank Noneofya,"If you want security, well firefox has done out done itself. You can't even keep bookmarks in this browser, which is annoying but as an IT engineer I completely understand why. Love the browser either way, like that I can't be tracked by adware or anything, like that other apps are unable to go through my searches, go with duckduckgo as your search engine.",0,0
org.mozilla.focus,Aleksandar Skoco,"Browser is very good. My suggestion is to allow for 2 or more rows of shortcut sites because now we only can have 4 shortcuts, and there is really space for more",0,1
org.mozilla.focus,A Google user,"By far the best browser out there. Simple, fast.  Get this on desktop!",0,0
org.mozilla.focus,A Google user,No ads great search engine!,0,0
io.metamask,Richard Ward,"Galaxy S10 and this app is so laggy its unreal, particularly using the browser. Persevered for almost a year, but not change. As bad as the day I started. Time for a product change I think. Such a shame, by not maintaining the app and dealing with the fundamentals, you'll drive people away.",0,1
io.metamask,\xe0\xa6\xae\xe0\xa6\xbf\xe0\xa6\xa8\xe0\xa7\x81 \xe0\xa6\xae\xe0\xa6\xbf\xe0\xa6\xa8\xe0\xa7\x81,Disgusting loading issu on android phone update please.,1,0
io.metamask,Astro Sri Ranjith Babu,Syncing doesn't work well either PC browser to Mobile or Mobile to PC browser. Hope the updated version will work.,1,0
io.metamask,United Afro Voices,Your apps are not working try to fix it now please,1,0
io.metamask,Jeanne Kershaw,"I have only had this app for a week or so, and someone just transferred most of my crypto from my account!",1,0
io.metamask,DURGA VERMA,I lost my binance coin while transferring from bsc mainnet to my etherum mainet please help me retirvie my binance coin.,1,0
io.metamask,tesfasebah almedom,Very bad I can't cone6 to shibaswap,1,0
io.metamask,A Google user,"Fix bugs, optimize, its costantly freezes also add feature to switch to 2nd metamask account",1,1
io.metamask,Dan Larman,"Great wallet, terrible app. Slow, buggy, and crashes all the time",1,0
io.metamask,subhasis M,Doesn't work for mobile transaction in pancakeswap. Request never comes from there please fix it,1,0
io.metamask,Alex McMillan,"Metamask is the best erc20 wallet out there. Defi is a rapidly changing area and you do need to be very careful, if you can't trust this wallet then you can't trust anything in defi. Be careful and take your time when making transfers be aware there are multiple chains coins can reside on and transferring to/from the wrong chain can lead to your losing all your funds. Have fun. This app sometime is a big buggy and you need to reload.",1,0
io.metamask,W4RLORD,"I like this app.. but i have 3 browser and when i want login market, it will popup to choose browser and then need reload web again again and again.. and then nothing happen.. i hope you guy fix and make it globally, what i mean is.. i can cash out through local bank if can..",1,1
io.metamask,C L,So many bugs on andriod. Dafuk y all doing?,1,0
io.metamask,Liz Harriet,This app is the worst wallet app. I have to delete and reinstall all the time for it to work properly. Very slow and gets stuck all the time.,1,0
io.metamask,416,using this on android is useless comstant crashes and lags,1,0
io.metamask,DT,"Its keep changing my browser default to metamask browser. No matters how much I change the setting, clear the cache or even reinstall. Its a freaking virus in disguise.",1,0
io.metamask,David Levy,Terrible. Instead of an option to take fees from existing coins held in Metamask you have buy Eth to cover fees. That's ok if you have Eth already but not helpful otherwise. Plus the gas prices are unreasonable. Very disappointed. Yes I know about those fees. I am reviewing the MetaMask service and unfortunately not deducting fees directly from SG coins is a pain as it adds an extra step/cost for the customer. Which is part of a journey to convert SG to ETH to Local Currency.,0,1
org.mozilla.focus,Craig Yule,"This app used to be awesome now whenever I search for anything I have to go through a lengthy captcha programme to prove I'm not a robot, this is on 4g and WiFi basically making the app useless",0,1
org.mozilla.focus,Home Acacia,Didn't work on the site I tried to visit.,1,0
org.mozilla.focus,A Google user,"Nice app, does the described work but doesn\'t have the ""tabs"" facility, app developers kindly keep some tabs facility, overall the app is good !!",0,1
org.mozilla.focus,Hrishikesh MS,Can't even paste from outside the browser. What kind of app is this.,1,0
org.mozilla.focus,Russ Durham,You can't open a new tab,0,1
org.mozilla.focus,A Google user,"The UI is good, simple. But, the app has too many bugs. No full screen for videos, nothing can be downloaded and there may be many more.",1,1
org.mozilla.focus,Danny Marclous,This app refuses to download it keeps going in circles,1,0
org.mozilla.focus,A Google user,Why can't video go full screen??,0,1
org.mozilla.focus,A Google user,"Nice It's best browser for u who priorities your rights of privacy, also would be peefect if u add new tab option \xf0\x9f\x98\x83",0,1
org.mozilla.focus,A Google user,"Not for me,prefer to save the Website Tabs.",0,1
io.metamask,Matthew Sutton,great app and wallet.. wish it was easier to get a list of compatible tokens to add automatically to Metamask.. \xf0\x9f\x91\x8d,0,1
io.metamask,Kacem Marjan,Very good apps thanks We need dark mode in apps Thank you,0,1
io.metamask,Gio Herazo,Love the app! Only three suggestions 1) Make all tokens come up automatically (no need to add tokens manually) 2) Enable bookmarks on Browser 3) Create a token and do an airdrop similar to UNI,0,1
io.metamask,Emmanuel Chukwuma,"Please add a password for transactions. A passwird that cannot be overridden even when the secret phrase is used to reset the wallet. This will ensure that our funds are safe even if hackers steal our secret phrase and use it to reset our wallets. If we need to change this transaction password, demand an authenticator key. This is why i demamded for a google authenticator integration into your security architecture. Metamask is totally unsecured at the moment if the secret phrase is compromised.",0,1
io.metamask,PHANTOHM CRYPTO,"Awesome tool/wallet for the crypto space... Would be nice if built in analytics, charts, graphs were included. Also would be nice if every time I recovered or added my wallet to another device that my coin holdings were saved... Also when linking to coinstats its not really accurate... Keep up the good work",1,1
io.metamask,Nyla House of Nyla,I really like this app...was scared away at first by the comments. The hardest part for me was setting up the smart chain for Bnb purchase which was an easy fix by looking on YouTube for a tutorial. The only request would be to add a value column for each coin so that we can watch our money grow\xf0\x9f\xa5\xb3\xf0\x9f\xa4\xa9\xe2\x9d\xa4\xf0\x9f\x8c\x88 Thank you!,0,1
io.metamask,Mr Jimbo,Generally good. Following needs implementling 1) if ypu have a token address on one account it should be easily added in other accounts without having to readd in manually 2) or an option to store contract adresses privately would be great Its much better than the desktop plug in.,0,1
io.metamask,Xi Xi,Please please.. we are appealing to you... this app is best and very awesome. I love this app but please create an interface to link our ledger to the mobile version. We need a design to link ledger live to this to secure our wallets. Thank you for this great work,0,1
io.metamask,BAR 95,Please add ledger nano in your metamask mobile,0,1
io.metamask,jun-jun gonzales,I hope you can make other payment method like putting some other option not only debit cards. To make the user can buy easily some token. Like im in Philippines and i have only gcash to purchase some other stuff.. Hope you can put some other options for the future to make transaction easier thanks,0,1
io.metamask,J Dela Cruz,E\xc3\xa0sy to hac\xc4\xb7. \xc3\x8ct should need an improve security features like verificaton through phone or email,0,1
io.metamask,Dennis Solar Fern\xc3\xa1ndez,you must full integrate compatibility with Astar Network. Thank you,0,1
io.metamask,A Google user,"Definitely a good wallet, but I miss one thing: The official symbols for each token \xf0\x9f\x98\x87",0,1
io.metamask,Michael Carlo,"hard to type in this app and can't do backspace, and can't add custom network. The web version so much better than this",1,1
io.metamask,"Murio, John Paul Henry C.",Cant rotate to landscape smh hate this app,0,1
io.metamask,Joshua Solimen,Pls add a desktop site option on browser so that it can view things that require desktop to,0,1
org.mozilla.focus,Ben L,"Seems good, but no bookmarks? No bookmarks is a deal breaker.",0,1
org.mozilla.focus,Dwolfin,"Firefox focus may just be the greatest browser available on your phone. It provides fast searches, extremely private ones, and is an amazing secondary Firefox",0,0
org.mozilla.focus,David Null,Doesn't store usernames or passwords so far as I can tell. I guess this might be useful fir some purposes but not for mine,0,1
org.mozilla.focus,David Anderson,"I love this browser, but something's wrong with the recent update. After the update my Google account remains logged into YouTube etc in the browser, which to me means not all cookies/cache is cleared on each refresh.",1,0
org.mozilla.focus,A Google user,Have it launch as a VPN and im loyal for life. Great start.,0,0
org.mozilla.focus,A Google user,"Lot's of websites are almost completely unusable on the browser... It's great when it works, but that's not enough of the time for me.",1,0
org.mozilla.focus,A Google user,Please fix loading images. If you browse directly to an image it always \ndisplays completely zoomed in. It's annoying having to pinch and zoom out \non every image.,1,0
org.mozilla.focus,El Kamynante,full of ads! doesn't blocks a sheet. waste my time install uninstall!,1,0
org.mozilla.focus,A Google user,Won't let me upload photos or video to Facebook,1,0
org.mozilla.focus,A Google user,Crashes too often. Keeps 60+ MB of cache even if everything is cleared out.,1,0
org.mozilla.fenix,A Google user,keeps on crashing while opening just crashing always wont work a lil bit,1,0
org.mozilla.fenix,Ryan Gauf,"Since you have upgraded this to Firefox nightly the service has been terrible. Every other webpage I open crashes and has to be restored and won't work at all. Im switching back to my other browser indefinitely. Firefox good luck, you've lost another loyal customer.",1,0
org.mozilla.fenix,Danny G,"Gifv and desktop mode constantly broken. And they've already lost vision which is a bad sign for a project that isn't even fully released yet. Library, collections, etc...how about just bookmarks? Why these redundant features that do the same thing? Keep it simple.",1,1
org.mozilla.fenix,Mark Solimeo,I like this browser. It lets me use extensions so I can change the user agent easily.,0,0
org.mozilla.fenix,A Google user,looking forward to plugin support,0,1
org.mozilla.fenix,Whitney \xe2\x80\x9cLilPimpn86\xe2\x80\x9d Hope,I wish the fckng mobile apps had the same Add-Ons functionality as the desktop app,0,1
org.mozilla.fenix,D\xc3\xa1vid B\xc3\xadr\xc3\xb3,"The last update was not the best... :( 3 things: 1.the bottom search bar breaks the web pages (no option to make it always visible) 2.the new tab browser is weird, the old one was way better. 3. It needs an easier refresh page function. (Like in chrome)",1,1
org.mozilla.fenix,Robert Gray,I really am impressed with this browser!! Very easy to understand and use the settings to minimize storing a bunch of unnecessary data on my Android phone.,0,0
org.mozilla.fenix,Md Meraz,Very good app. I really like this app.,0,0
org.mozilla.fenix,Jose Chiramel,"So far, I love the experience & the focus on security & privacy it offers. I would recommend it highly. I do have a few suggestions to offer 1) Add a gesture support to easily switch, close or reload a tab from the tab window without opening overflow (3dot) menu 2) Add a view downloads option in overflow menu 3) An option to search within history tab for relevant keywords 4) An option to export/sync Firefox Preview Collections alongside history & bookmarks Stay awesome!\xe2\x99\xa5\xef\xb8\x8f",0,1
